scenario,animal_id,session_id,session,group,timepoint,abf_file,wmv_file,abf_path,wmv_path,abf_gb,wmv_gb
A,16640,16640,,WT,12m,22118005.abf,Video 10323.wmv,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\22118005.abf,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\Video 10323.wmv,0.268,0.571
A,16640,16640,,WT,12m,22118006.abf,Video 10324.wmv,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\22118006.abf,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\Video 10324.wmv,0.268,0.571
A,16640,16640,,WT,12m,22118007.abf,Video 10325.wmv,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\22118007.abf,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\Video 10325.wmv,0.268,0.565
A,16640,16640,,WT,12m,22119000.abf,Video 10326.wmv,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\22119000.abf,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\Video 10326.wmv,0.268,0.556
A,16640,16640,,WT,12m,22119001.abf,Video 10327.wmv,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\22119001.abf,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\Video 10327.wmv,0.268,0.595
A,16640,16640,,WT,12m,22119002.abf,Video 10328.wmv,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\22119002.abf,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\Video 10328.wmv,0.268,0.58
A,16640,16640,,WT,12m,22119003.abf,Video 10329.wmv,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\22119003.abf,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\Video 10329.wmv,0.268,0.563
A,16640,16640,,WT,12m,22119004.abf,Video 10330.wmv,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\22119004.abf,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\Video 10330.wmv,0.268,0.602
A,16640,16640,,WT,12m,22119005.abf,Video 10331.wmv,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\22119005.abf,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\Video 10331.wmv,0.268,0.564
A,16640,16640,,WT,12m,22119006.abf,Video 10332.wmv,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\22119006.abf,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\Video 10332.wmv,0.268,0.583
A,16640,16640,,WT,12m,22119007.abf,Video 10333.wmv,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\22119007.abf,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\Video 10333.wmv,0.268,0.554
A,16640,16640,,WT,12m,22119008.abf,Video 10334.wmv,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\22119008.abf,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\Video 10334.wmv,0.268,0.583
A,16640,16640,,WT,12m,22119009.abf,Video 10335.wmv,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\22119009.abf,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\Video 10335.wmv,0.268,4.025
A,16640,16640,,WT,12m,22120000.abf,Video 10336.wmv,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\22120000.abf,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\Video 10336.wmv,0.268,0.498
A,16640,16640,,WT,12m,22120001.abf,Video 10337.wmv,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\22120001.abf,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\Video 10337.wmv,0.268,0.476
A,16640,16640,,WT,12m,22120002.abf,Video 10338.wmv,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\22120002.abf,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\Video 10338.wmv,0.268,0.456
A,16640,16640,,WT,12m,22120003.abf,Video 10339.wmv,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\22120003.abf,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\Video 10339.wmv,0.268,0.53
A,16640,16640,,WT,12m,22120004.abf,Video 10340.wmv,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\22120004.abf,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\Video 10340.wmv,0.268,0.529
A,16640,16640,,WT,12m,22120005.abf,Video 10341.wmv,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\22120005.abf,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\Video 10341.wmv,0.268,0.527
A,16640,16640,,WT,12m,22120006.abf,Video 10342.wmv,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\22120006.abf,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\Video 10342.wmv,0.268,0.522
A,16640,16640,,WT,12m,22121000.abf,Video 10343.wmv,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\22121000.abf,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\Video 10343.wmv,0.268,0.516
A,16640,16640,,WT,12m,22121001.abf,Video 10344.wmv,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\22121001.abf,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\Video 10344.wmv,0.268,0.537
A,16640,16640,,WT,12m,22121002.abf,Video 10345.wmv,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\22121002.abf,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\Video 10345.wmv,0.268,0.54
A,16640,16640,,WT,12m,22121003.abf,Video 10346.wmv,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\22121003.abf,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\Video 10346.wmv,0.268,0.517
A,16640,16640,,WT,12m,22121004.abf,Video 10347.wmv,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\22121004.abf,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\Video 10347.wmv,0.268,0.473
A,16640,16640,,WT,12m,22121005.abf,Video 10348.wmv,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\22121005.abf,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\Video 10348.wmv,0.268,0.453
A,16640,16640,,WT,12m,22121006.abf,Video 10349.wmv,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\22121006.abf,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\Video 10349.wmv,0.268,0.456
A,16640,16640,,WT,12m,22121007.abf,Video 10350.wmv,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\22121007.abf,F:\EEG\EEG 1yr\WT\16640_18Jan2022_1yr\Video 10350.wmv,0.246,0.398
A,16653,16653,,WT,12m,22214000.abf,Video 10453.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22214000.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10453.wmv,0.268,0.414
A,16653,16653,,WT,12m,22214001.abf,Video 10454.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22214001.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10454.wmv,0.268,0.503
A,16653,16653,,WT,12m,22214002.abf,Video 10455.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22214002.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10455.wmv,0.268,0.523
A,16653,16653,,WT,12m,22214003.abf,Video 10456.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22214003.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10456.wmv,0.268,0.555
A,16653,16653,,WT,12m,22214004.abf,Video 10457.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22214004.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10457.wmv,0.268,0.523
A,16653,16653,,WT,12m,22214005.abf,Video 10458.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22214005.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10458.wmv,0.268,0.523
A,16653,16653,,WT,12m,22214006.abf,Video 10459.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22214006.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10459.wmv,0.268,0.529
A,16653,16653,,WT,12m,22215000.abf,Video 10460.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22215000.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10460.wmv,0.268,0.506
A,16653,16653,,WT,12m,22215001.abf,Video 10461.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22215001.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10461.wmv,0.268,0.499
A,16653,16653,,WT,12m,22215002.abf,Video 10462.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22215002.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10462.wmv,0.268,0.465
A,16653,16653,,WT,12m,22215003.abf,Video 10463.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22215003.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10463.wmv,0.268,0.536
A,16653,16653,,WT,12m,22215004.abf,Video 10464.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22215004.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10464.wmv,0.268,0.534
A,16653,16653,,WT,12m,22215005.abf,Video 10465.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22215005.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10465.wmv,0.268,0.518
A,16653,16653,,WT,12m,22215006.abf,Video 10466.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22215006.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10466.wmv,0.268,0.516
A,16653,16653,,WT,12m,22215007.abf,Video 10467.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22215007.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10467.wmv,0.268,0.521
A,16653,16653,,WT,12m,22215008.abf,Video 10468.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22215008.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10468.wmv,0.268,0.532
A,16653,16653,,WT,12m,22215009.abf,Video 10469.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22215009.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10469.wmv,0.268,0.548
A,16653,16653,,WT,12m,22215010.abf,Video 10470.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22215010.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10470.wmv,0.268,0.557
A,16653,16653,,WT,12m,22215011.abf,Video 10471.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22215011.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10471.wmv,0.268,0.559
A,16653,16653,,WT,12m,22216000.abf,Video 10472.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22216000.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10472.wmv,0.268,0.518
A,16653,16653,,WT,12m,22216001.abf,Video 10473.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22216001.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10473.wmv,0.268,0.944
A,16653,16653,,WT,12m,22216002.abf,Video 10474.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22216002.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10474.wmv,0.268,1.076
A,16653,16653,,WT,12m,22216003.abf,Video 10475.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22216003.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10475.wmv,0.268,0.516
A,16653,16653,,WT,12m,22216004.abf,Video 10476.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22216004.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10476.wmv,0.268,0.509
A,16653,16653,,WT,12m,22216005.abf,Video 10477.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22216005.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10477.wmv,0.268,0.832
A,16653,16653,,WT,12m,22216006.abf,Video 10478.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22216006.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10478.wmv,0.268,1.127
A,16653,16653,,WT,12m,22216007.abf,Video 10479.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22216007.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10479.wmv,0.268,1.133
A,16653,16653,,WT,12m,22216008.abf,Video 10480.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22216008.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10480.wmv,0.268,1.124
A,16653,16653,,WT,12m,22216009.abf,Video 10481.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22216009.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10481.wmv,0.268,1.131
A,16653,16653,,WT,12m,22216010.abf,Video 10482.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22216010.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10482.wmv,0.268,1.196
A,16653,16653,,WT,12m,22216011.abf,Video 10483.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22216011.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10483.wmv,0.268,1.181
A,16653,16653,,WT,12m,22217000.abf,Video 10484.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22217000.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10484.wmv,0.268,1.365
A,16653,16653,,WT,12m,22217001.abf,Video 10485.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22217001.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10485.wmv,0.268,1.132
A,16653,16653,,WT,12m,22217002.abf,Video 10486.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22217002.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10486.wmv,0.268,1.134
A,16653,16653,,WT,12m,22217003.abf,Video 10487.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22217003.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10487.wmv,0.268,1.095
A,16653,16653,,WT,12m,22217004.abf,Video 10488.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22217004.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10488.wmv,0.268,0.642
A,16653,16653,,WT,12m,22217005.abf,Video 10489.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22217005.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10489.wmv,0.268,0.5
A,16653,16653,,WT,12m,22217006.abf,Video 10490.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22217006.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10490.wmv,0.268,1.179
A,16653,16653,,WT,12m,22217007.abf,Video 10491.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22217007.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10491.wmv,0.178,1.12
A,16653,16653,,WT,12m,22217008.abf,Video 10492.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22217008.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10492.wmv,0.134,0.881
A,16653,16653,,WT,12m,22217009.abf,Video 10493.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22217009.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10493.wmv,0.134,0.786
A,16653,16653,,WT,12m,22217010.abf,Video 10494.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22217010.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10494.wmv,0.134,0.557
A,16653,16653,,WT,12m,22217011.abf,Video 10495.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22217011.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10495.wmv,0.134,0.623
A,16653,16653,,WT,12m,22218000.abf,Video 10496.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22218000.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10496.wmv,0.134,0.575
A,16653,16653,,WT,12m,22218001.abf,Video 10497.wmv,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\22218001.abf,F:\EEG\EEG 1yr\WT\16653_14Feb2022_1yr\Video 10497.wmv,0.134,0.682
A,16658,16658,,WT,12m,22228001.abf,Video 10561.wmv,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\22228001.abf,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\Video 10561.wmv,0.268,1.086
A,16658,16658,,WT,12m,22228002.abf,Video 10562.wmv,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\22228002.abf,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\Video 10562.wmv,0.268,0.842
A,16658,16658,,WT,12m,22228003.abf,Video 10563.wmv,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\22228003.abf,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\Video 10563.wmv,0.268,1.063
A,16658,16658,,WT,12m,22228004.abf,Video 10564.wmv,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\22228004.abf,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\Video 10564.wmv,0.268,1.041
A,16658,16658,,WT,12m,22301000.abf,Video 10565.wmv,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\22301000.abf,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\Video 10565.wmv,0.268,1.011
A,16658,16658,,WT,12m,22301001.abf,Video 10566.wmv,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\22301001.abf,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\Video 10566.wmv,0.268,0.893
A,16658,16658,,WT,12m,22301002.abf,Video 10567.wmv,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\22301002.abf,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\Video 10567.wmv,0.268,0.625
A,16658,16658,,WT,12m,22301003.abf,Video 10568.wmv,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\22301003.abf,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\Video 10568.wmv,0.268,0.393
A,16658,16658,,WT,12m,22301004.abf,Video 10569.wmv,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\22301004.abf,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\Video 10569.wmv,0.268,0.443
A,16658,16658,,WT,12m,22301005.abf,Video 10570.wmv,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\22301005.abf,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\Video 10570.wmv,0.268,0.483
A,16658,16658,,WT,12m,22301007.abf,Video 10571.wmv,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\22301007.abf,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\Video 10571.wmv,0.268,0.481
A,16658,16658,,WT,12m,22301008.abf,Video 10572.wmv,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\22301008.abf,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\Video 10572.wmv,0.268,0.456
A,16658,16658,,WT,12m,22301009.abf,Video 10573.wmv,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\22301009.abf,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\Video 10573.wmv,0.268,0.504
A,16658,16658,,WT,12m,22301010.abf,Video 10574.wmv,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\22301010.abf,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\Video 10574.wmv,0.268,0.596
A,16658,16658,,WT,12m,22302000.abf,Video 10575.wmv,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\22302000.abf,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\Video 10575.wmv,0.268,0.604
A,16658,16658,,WT,12m,22302001.abf,Video 10576.wmv,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\22302001.abf,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\Video 10576.wmv,0.268,0.613
A,16658,16658,,WT,12m,22302002.abf,Video 10577.wmv,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\22302002.abf,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\Video 10577.wmv,0.268,0.593
A,16658,16658,,WT,12m,22302003.abf,Video 10578.wmv,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\22302003.abf,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\Video 10578.wmv,0.268,0.588
A,16658,16658,,WT,12m,22302004.abf,Video 10579.wmv,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\22302004.abf,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\Video 10579.wmv,0.268,0.587
A,16658,16658,,WT,12m,22302005.abf,Video 10580.wmv,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\22302005.abf,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\Video 10580.wmv,0.268,0.58
A,16658,16658,,WT,12m,22302006.abf,Video 10581.wmv,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\22302006.abf,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\Video 10581.wmv,0.268,0.57
A,16658,16658,,WT,12m,22302007.abf,Video 10582.wmv,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\22302007.abf,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\Video 10582.wmv,0.268,0.567
A,16658,16658,,WT,12m,22302008.abf,Video 10583.wmv,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\22302008.abf,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\Video 10583.wmv,0.268,0.58
A,16658,16658,,WT,12m,22302009.abf,Video 10584.wmv,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\22302009.abf,F:\EEG\EEG 1yr\WT\16658_28Feb2022_1yr\Video 10584.wmv,0.268,0.425
A,16595,16595,,KO,12m,22124011.abf,Video 10372.wmv,F:\EEG\EEG 1yr\KO\16595_24Jan2022_1yr\22124011.abf,F:\EEG\EEG 1yr\KO\16595_24Jan2022_1yr\Video 10372.wmv,0.134,0.509
A,16595,16595,,KO,12m,22124012.abf,Video 10373.wmv,F:\EEG\EEG 1yr\KO\16595_24Jan2022_1yr\22124012.abf,F:\EEG\EEG 1yr\KO\16595_24Jan2022_1yr\Video 10373.wmv,0.134,0.565
A,16595,16595,,KO,12m,22124013.abf,Video 10374.wmv,F:\EEG\EEG 1yr\KO\16595_24Jan2022_1yr\22124013.abf,F:\EEG\EEG 1yr\KO\16595_24Jan2022_1yr\Video 10374.wmv,0.134,0.523
A,16595,16595,,KO,12m,22124014.abf,Video 10375.wmv,F:\EEG\EEG 1yr\KO\16595_24Jan2022_1yr\22124014.abf,F:\EEG\EEG 1yr\KO\16595_24Jan2022_1yr\Video 10375.wmv,0.134,0.565
A,16595,16595,,KO,12m,22125000.abf,Video 10376.wmv,F:\EEG\EEG 1yr\KO\16595_24Jan2022_1yr\22125000.abf,F:\EEG\EEG 1yr\KO\16595_24Jan2022_1yr\Video 10376.wmv,0.134,0.564
A,16595,16595,,KO,12m,22125001.abf,Video 10377.wmv,F:\EEG\EEG 1yr\KO\16595_24Jan2022_1yr\22125001.abf,F:\EEG\EEG 1yr\KO\16595_24Jan2022_1yr\Video 10377.wmv,0.134,0.55
A,16595,16595,,KO,12m,22125002.abf,Video 10378.wmv,F:\EEG\EEG 1yr\KO\16595_24Jan2022_1yr\22125002.abf,F:\EEG\EEG 1yr\KO\16595_24Jan2022_1yr\Video 10378.wmv,0.134,0.57
