session_id,group,timepoint,abf_file,n_epochs,pct_wake,pct_nrem,pct_rem,animal_id
165701,KO,3m,21407009.abf,1800,60.77777777777777,39.22222222222223,0.0,16570
165701,KO,3m,21407010.abf,1800,59.611111111111114,40.38888888888889,0.0,16570
165701,KO,3m,21407011.abf,1800,58.833333333333336,41.16666666666667,0.0,16570
165701,KO,3m,21408000.abf,1800,60.0,40.0,0.0,16570
165701,KO,3m,21408001.abf,1800,58.166666666666664,41.833333333333336,0.0,16570
165702,KO,3m,21408002.abf,1800,60.05555555555555,39.94444444444444,0.0,16570
165702,KO,3m,21408003.abf,1800,66.27777777777779,33.72222222222222,0.0,16570
165702,KO,3m,21408004.abf,1800,60.88888888888889,39.111111111111114,0.0,16570
165702,KO,3m,21408005.abf,1745,54.72779369627507,45.27220630372493,0.0,16570
165702,KO,3m,21408006.abf,1676,53.28162291169451,46.71837708830549,0.0,16570
165702,KO,3m,21408007.abf,1792,59.87723214285714,40.122767857142854,0.0,16570
165711,KO,3m,21408010.abf,1800,58.111111111111114,41.888888888888886,0.0,16571
165711,KO,3m,21408012.abf,1800,58.22222222222222,41.77777777777778,0.0,16571
165711,KO,3m,21408013.abf,1800,56.72222222222222,43.27777777777778,0.0,16571
165711,KO,3m,21409000.abf,1800,55.77777777777778,44.22222222222222,0.0,16571
165711,KO,3m,21409001.abf,1800,59.55555555555555,40.44444444444444,0.0,16571
165712,KO,3m,21409002.abf,1800,59.27777777777777,40.72222222222222,0.0,16571
165712,KO,3m,21409003.abf,1800,56.833333333333336,43.166666666666664,0.0,16571
165712,KO,3m,21409004.abf,1800,56.333333333333336,43.666666666666664,0.0,16571
165712,KO,3m,21409005.abf,1800,63.888888888888886,36.11111111111111,0.0,16571
165712,KO,3m,21409006.abf,1800,59.44444444444444,40.55555555555556,0.0,16571
165712,KO,3m,21409007.abf,1800,63.77777777777778,36.22222222222222,0.0,16571
165721,WT,3m,21409010.abf,1800,58.05555555555556,41.94444444444444,0.0,16572
165721,WT,3m,21409011.abf,1800,63.72222222222222,36.27777777777778,0.0,16572
165721,WT,3m,21409012.abf,1800,57.99999999999999,42.0,0.0,16572
165721,WT,3m,21410000.abf,1800,66.55555555555556,33.44444444444444,0.0,16572
165721,WT,3m,21410001.abf,1800,67.77777777777779,32.22222222222222,0.0,16572
165721,WT,3m,21410002.abf,1800,66.61111111111111,33.38888888888889,0.0,16572
165722,WT,3m,21410003.abf,1800,66.77777777777779,33.22222222222222,0.0,16572
165722,WT,3m,21410004.abf,1800,66.72222222222223,33.27777777777778,0.0,16572
165722,WT,3m,21410005.abf,1800,66.16666666666666,33.83333333333333,0.0,16572
165722,WT,3m,21410006.abf,1800,69.0,31.0,0.0,16572
165722,WT,3m,21410007.abf,1800,68.22222222222221,31.77777777777778,0.0,16572
165722,WT,3m,21410008.abf,1663,63.980757666867106,36.019242333132894,0.0,16572
165931,KO,3m,21423008.abf,1799,62.86826014452473,37.13173985547527,0.0,16593
165931,KO,3m,21423009.abf,1799,58.14341300722624,41.856586992773764,0.0,16593
165931,KO,3m,21423010.abf,1800,59.72222222222222,40.27777777777778,0.0,16593
165931,KO,3m,21423011.abf,1800,70.5,29.5,0.0,16593
165931,KO,3m,21423012.abf,1800,67.44444444444444,32.55555555555556,0.0,16593
165932,KO,3m,21424000.abf,1796,75.11135857461025,24.77728285077951,0.11135857461024498,16593
165932,KO,3m,21424001.abf,1800,73.66666666666667,26.333333333333332,0.0,16593
165932,KO,3m,21424002.abf,1800,57.388888888888886,42.611111111111114,0.0,16593
165932,KO,3m,21424003.abf,1800,57.22222222222222,42.77777777777778,0.0,16593
165932,KO,3m,21424004.abf,1800,61.88888888888889,38.111111111111114,0.0,16593
165932,KO,3m,21424005.abf,1800,58.27777777777777,41.72222222222222,0.0,16593
165941,WT,3m,21416010.abf,1800,66.61111111111111,33.38888888888889,0.0,16594
165941,WT,3m,21416011.abf,1800,64.61111111111111,35.388888888888886,0.0,16594
165941,WT,3m,21416012.abf,1800,63.66666666666667,36.333333333333336,0.0,16594
165941,WT,3m,21416013.abf,1800,63.55555555555556,36.44444444444444,0.0,16594
165941,WT,3m,21417000.abf,1800,62.72222222222222,37.27777777777778,0.0,16594
165941,WT,3m,21417001.abf,1800,62.55555555555555,37.44444444444445,0.0,16594
165942,WT,3m,21417002.abf,1800,66.0,34.0,0.0,16594
165942,WT,3m,21417003.abf,1800,66.33333333333333,33.666666666666664,0.0,16594
165942,WT,3m,21417004.abf,1800,63.888888888888886,36.11111111111111,0.0,16594
165942,WT,3m,21417005.abf,1800,70.94444444444444,29.055555555555557,0.0,16594
165942,WT,3m,21417006.abf,1800,64.22222222222223,35.77777777777777,0.0,16594
165942,WT,3m,21417007.abf,1800,68.05555555555556,31.944444444444443,0.0,16594
165951,KO,3m,21413008.abf,1800,62.77777777777778,37.22222222222222,0.0,16595
165951,KO,3m,21413009.abf,1800,59.166666666666664,40.833333333333336,0.0,16595
165951,KO,3m,21413010.abf,1800,56.666666666666664,43.333333333333336,0.0,16595
165951,KO,3m,21413011.abf,1800,52.0,48.0,0.0,16595
165952,KO,3m,21413012.abf,1796,55.84632516703786,44.15367483296214,0.0,16595
165952,KO,3m,21414000.abf,1800,61.38888888888889,38.611111111111114,0.0,16595
165952,KO,3m,21414001.abf,1800,61.72222222222222,38.27777777777778,0.0,16595
165952,KO,3m,21414002.abf,1800,61.38888888888889,38.611111111111114,0.0,16595
165961,WT,3m,21414011.abf,1800,70.44444444444444,29.555555555555557,0.0,16596
165961,WT,3m,21414012.abf,1800,67.66666666666666,32.33333333333333,0.0,16596
165961,WT,3m,21414013.abf,1800,69.83333333333334,30.166666666666668,0.0,16596
165961,WT,3m,21414014.abf,1800,61.44444444444444,38.55555555555556,0.0,16596
165962,WT,3m,21414015.abf,1800,58.333333333333336,41.66666666666667,0.0,16596
165962,WT,3m,21415000.abf,1800,57.22222222222222,42.44444444444444,0.33333333333333337,16596
165962,WT,3m,21415001.abf,1800,58.55555555555556,41.44444444444444,0.0,16596
165962,WT,3m,21415002.abf,1800,53.666666666666664,46.33333333333333,0.0,16596
165971,KO,3m,21412001.abf,1800,63.05555555555556,36.94444444444444,0.0,16597
165971,KO,3m,21412002.abf,1800,61.0,39.0,0.0,16597
165971,KO,3m,21412003.abf,1800,56.05555555555556,43.94444444444445,0.0,16597
165972,KO,3m,21412004.abf,1800,56.99999999999999,43.0,0.0,16597
165972,KO,3m,21412005.abf,1800,58.94444444444444,41.05555555555556,0.0,16597
165972,KO,3m,21413000.abf,1800,62.16666666666667,37.833333333333336,0.0,16597
165981,KO,3m,21415008.abf,1800,57.99999999999999,42.0,0.0,16598
165981,KO,3m,21415009.abf,1800,58.94444444444444,41.05555555555556,0.0,16598
165981,KO,3m,21415010.abf,1800,61.5,38.5,0.0,16598
165981,KO,3m,21415011.abf,1780,58.08988764044943,41.91011235955056,0.0,16598
165982,KO,3m,21416000.abf,1793,57.55716675962075,42.44283324037925,0.0,16598
165982,KO,3m,21416001.abf,1487,56.35507733691997,43.644922663080024,0.0,16598
165982,KO,3m,21416002.abf,1248,54.64743589743589,45.3525641025641,0.0,16598
165982,KO,3m,21416003.abf,1800,62.33333333333333,37.666666666666664,0.0,16598
165982,KO,3m,21416004.abf,1800,61.72222222222222,38.27777777777778,0.0,16598
166001,KO,3m,21415001.abf,1800,61.611111111111114,38.388888888888886,0.0,16600
166001,KO,3m,21415006.abf,1800,65.66666666666666,34.333333333333336,0.0,16600
166001,KO,3m,21416001.abf,1800,58.72222222222222,41.27777777777778,0.0,16600
166002,KO,3m,21416002.abf,1800,59.27777777777777,40.72222222222222,0.0,16600
166002,KO,3m,21416003.abf,1800,60.27777777777777,39.72222222222222,0.0,16600
166002,KO,3m,21416004.abf,1800,60.72222222222222,39.27777777777778,0.0,16600
166002,KO,3m,21416005.abf,1800,60.55555555555555,39.44444444444444,0.0,16600
166381,KO,3m,21422008.abf,1800,64.94444444444444,35.05555555555556,0.0,16638
