scenario,animal_id,session_id,session,group,timepoint,abf_file,wmv_file,abf_path,wmv_path,abf_gb,wmv_gb
B,16596,165962,2.0,WT,3m,21415002.abf,Video 6275.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16596_14Apr21\21415002.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16596_14Apr21\Video 6275.wmv,0.134,0.394
A,16640,16640,,WT,3m,21421009.abf,Video 6328.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\21421009.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\Video 6328.wmv,0.134,0.455
A,16640,16640,,WT,3m,21421010.abf,Video 6329.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\21421010.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\Video 6329.wmv,0.134,0.412
A,16640,16640,,WT,3m,21421011.abf,Video 6330.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\21421011.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\Video 6330.wmv,0.134,1.857
A,16640,16640,,WT,3m,21421012.abf,Video 6331.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\21421012.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\Video 6331.wmv,0.134,2.126
A,16640,16640,,WT,3m,21421013.abf,Video 6332.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\21421013.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\Video 6332.wmv,0.134,1.538
A,16640,16640,,WT,3m,21422000.abf,Video 6333.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\21422000.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\Video 6333.wmv,0.134,1.51
A,16640,16640,,WT,3m,21422001.abf,Video 6334.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\21422001.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\Video 6334.wmv,0.134,1.502
A,16640,16640,,WT,3m,21422002.abf,Video 6335.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\21422002.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\Video 6335.wmv,0.134,1.294
A,16640,16640,,WT,3m,21422003.abf,Video 6336.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\21422003.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\Video 6336.wmv,0.134,0.605
