scenario,animal_id,session_id,session,group,timepoint,abf_file,wmv_file,abf_path,wmv_path,abf_gb,wmv_gb
A,16596,16596,,WT,4m,21513012.abf,Video 6486.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16596_13May21_20KA\21513012.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16596_13May21_20KA\Video 6486.wmv,0.134,1.805
A,16596,16596,,WT,4m,21514000.abf,Video 6487.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16596_13May21_20KA\21514000.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16596_13May21_20KA\Video 6487.wmv,0.134,1.789
A,16596,16596,,WT,4m,21514001.abf,Video 6488.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16596_13May21_20KA\21514001.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16596_13May21_20KA\Video 6488.wmv,0.134,1.286
A,16640,16640,,WT,4m,21518009.abf,Video 9254.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\21518009.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\Video 9254.wmv,0.134,0.505
A,16640,16640,,WT,4m,21518010.abf,Video 9256.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\21518010.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\Video 9256.wmv,0.134,0.496
A,16640,16640,,WT,4m,21518011.abf,Video 9258.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\21518011.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\Video 9258.wmv,0.134,0.53
A,16640,16640,,WT,4m,21518012.abf,Video 9260.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\21518012.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\Video 9260.wmv,0.134,0.535
A,16640,16640,,WT,4m,21519000.abf,Video 9262.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\21519000.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\Video 9262.wmv,0.134,0.526
A,16640,16640,,WT,4m,21519001.abf,Video 9264.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\21519001.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\Video 9264.wmv,0.134,0.594
A,16640,16640,,WT,4m,21519002.abf,Video 9266.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\21519002.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\Video 9266.wmv,0.134,0.608
A,16640,16640,,WT,4m,21519003.abf,Video 9268.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\21519003.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\Video 9268.wmv,0.134,0.599
A,16640,16640,,WT,4m,21519004.abf,Video 9270.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\21519004.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\Video 9270.wmv,0.134,0.619
A,16645,16645,,WT,4m,21519009.abf,Video 9275.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21519009.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9275.wmv,0.134,0.564
A,16645,16645,,WT,4m,21519010.abf,Video 9277.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21519010.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9277.wmv,0.134,0.705
A,16645,16645,,WT,4m,21519011.abf,Video 9279.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21519011.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9279.wmv,0.134,0.557
A,16645,16645,,WT,4m,21519012.abf,Video 9281.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21519012.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9281.wmv,0.134,0.576
A,16645,16645,,WT,4m,21519013.abf,Video 9283.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21519013.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9283.wmv,0.134,0.568
A,16645,16645,,WT,4m,21520000.abf,Video 9285.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21520000.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9285.wmv,0.134,0.574
A,16645,16645,,WT,4m,21520001.abf,Video 9287.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21520001.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9287.wmv,0.134,0.654
A,16645,16645,,WT,4m,21520002.abf,Video 9289.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21520002.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9289.wmv,0.134,0.829
A,16645,16645,,WT,4m,21520003.abf,Video 9291.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21520003.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9291.wmv,0.134,0.803
A,16645,16645,,WT,4m,21520004.abf,Video 9293.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21520004.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9293.wmv,0.134,0.823
A,16653,16653,,WT,4m,21520009.abf,Video 9302.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\21520009.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\Video 9302.wmv,0.134,0.42
A,16653,16653,,WT,4m,21520010.abf,Video 9304.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\21520010.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\Video 9304.wmv,0.134,0.423
A,16653,16653,,WT,4m,21520011.abf,Video 9306.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\21520011.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\Video 9306.wmv,0.134,0.433
A,16653,16653,,WT,4m,21520012.abf,Video 9308.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\21520012.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\Video 9308.wmv,0.134,0.415
A,16653,16653,,WT,4m,21520013.abf,Video 9310.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\21520013.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\Video 9310.wmv,0.134,0.457
A,16653,16653,,WT,4m,21521000.abf,Video 9312.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\21521000.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\Video 9312.wmv,0.134,0.563
A,16653,16653,,WT,4m,21521001.abf,Video 9314.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\21521001.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\Video 9314.wmv,0.134,0.581
A,16653,16653,,WT,4m,21521002.abf,Video 9316.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\21521002.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\Video 9316.wmv,0.134,0.552
A,16653,16653,,WT,4m,21521003.abf,Video 9318.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\21521003.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\Video 9318.wmv,0.134,0.415
A,16657,16657,,WT,4m,21521001.abf,Video 6535.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16657_21May21_20KA\21521001.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16657_21May21_20KA\Video 6535.wmv,0.134,0.643
A,16657,16657,,WT,4m,21521002.abf,Video 6536.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16657_21May21_20KA\21521002.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16657_21May21_20KA\Video 6536.wmv,0.134,0.994
A,16657,16657,,WT,4m,21521003.abf,Video 6537.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16657_21May21_20KA\21521003.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16657_21May21_20KA\Video 6537.wmv,0.134,1.033
A,16657,16657,,WT,4m,21521004.abf,Video 6538.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16657_21May21_20KA\21521004.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16657_21May21_20KA\Video 6538.wmv,0.134,1.031
A,16657,16657,,WT,4m,21521005.abf,Video 6539.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16657_21May21_20KA\21521005.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16657_21May21_20KA\Video 6539.wmv,0.134,1.008
A,16657,16657,,WT,4m,21522000.abf,Video 6540.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16657_21May21_20KA\21522000.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16657_21May21_20KA\Video 6540.wmv,0.134,1.017
A,16657,16657,,WT,4m,21522001.abf,Video 6541.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16657_21May21_20KA\21522001.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16657_21May21_20KA\Video 6541.wmv,0.134,0.989
A,16657,16657,,WT,4m,21522002.abf,Video 6542.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16657_21May21_20KA\21522002.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16657_21May21_20KA\Video 6542.wmv,0.134,0.963
A,16657,16657,,WT,4m,21522003.abf,Video 6543.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16657_21May21_20KA\21522003.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16657_21May21_20KA\Video 6543.wmv,0.134,0.956
A,16657,16657,,WT,4m,21522004.abf,Video 6544.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16657_21May21_20KA\21522004.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16657_21May21_20KA\Video 6544.wmv,0.134,0.664
A,16657,16657,,WT,4m,21522005.abf,Video 6545.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16657_21May21_20KA\21522005.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16657_21May21_20KA\Video 6545.wmv,0.134,0.47
A,16658,16658,,WT,4m,21521009.abf,Video 9321.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16658_21May21_20KA\21521009.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16658_21May21_20KA\Video 9321.wmv,0.134,0.519
A,16658,16658,,WT,4m,21521010.abf,Video 9323.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16658_21May21_20KA\21521010.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16658_21May21_20KA\Video 9323.wmv,0.134,0.577
A,16658,16658,,WT,4m,21521011.abf,Video 9325.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16658_21May21_20KA\21521011.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16658_21May21_20KA\Video 9325.wmv,0.134,0.613
A,16658,16658,,WT,4m,21521012.abf,Video 9327.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16658_21May21_20KA\21521012.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16658_21May21_20KA\Video 9327.wmv,0.134,0.595
A,16658,16658,,WT,4m,21522000.abf,Video 9329.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16658_21May21_20KA\21522000.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16658_21May21_20KA\Video 9329.wmv,0.134,0.562
A,16658,16658,,WT,4m,21522001.abf,Video 9331.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16658_21May21_20KA\21522001.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16658_21May21_20KA\Video 9331.wmv,0.134,0.541
A,16658,16658,,WT,4m,21522002.abf,Video 9333.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16658_21May21_20KA\21522002.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16658_21May21_20KA\Video 9333.wmv,0.134,0.51
A,16658,16658,,WT,4m,21522003.abf,Video 9335.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16658_21May21_20KA\21522003.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16658_21May21_20KA\Video 9335.wmv,0.134,0.516
A,16658,16658,,WT,4m,21522004.abf,Video 9337.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16658_21May21_20KA\21522004.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16658_21May21_20KA\Video 9337.wmv,0.134,0.505
A,16658,16658,,WT,4m,21522005.abf,Video 9339.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16658_21May21_20KA\21522005.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16658_21May21_20KA\Video 9339.wmv,0.134,0.513
A,16658,16658,,WT,4m,21522006.abf,Video 9341.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16658_21May21_20KA\21522006.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16658_21May21_20KA\Video 9341.wmv,0.134,0.773
A,16658,16658,,WT,4m,21522007.abf,Video 9343.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16658_21May21_20KA\21522007.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16658_21May21_20KA\Video 9343.wmv,0.134,0.738
A,16570,16570,,KO,4m,21508005.abf,Video 6444.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16570_08May21_20KA\21508005.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16570_08May21_20KA\Video 6444.wmv,0.134,0.404
A,16571,16571,,KO,4m,21510003.abf,Video 6450.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16571_10May21_20KA\21510003.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16571_10May21_20KA\Video 6450.wmv,0.134,1.383
A,16571,16571,,KO,4m,21510004.abf,Video 6451.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16571_10May21_20KA\21510004.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16571_10May21_20KA\Video 6451.wmv,0.134,1.386
A,16571,16571,,KO,4m,21510005.abf,Video 6452.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16571_10May21_20KA\21510005.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16571_10May21_20KA\Video 6452.wmv,0.134,1.351
A,16571,16571,,KO,4m,21511000.abf,Video 6453.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16571_10May21_20KA\21511000.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16571_10May21_20KA\Video 6453.wmv,0.134,1.303
A,16571,16571,,KO,4m,21511001.abf,Video 6454.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16571_10May21_20KA\21511001.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16571_10May21_20KA\Video 6454.wmv,0.134,1.32
A,16571,16571,,KO,4m,21511002.abf,Video 6455.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16571_10May21_20KA\21511002.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16571_10May21_20KA\Video 6455.wmv,0.134,0.698
A,16571,16571,,KO,4m,21511003.abf,Video 6456.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16571_10May21_20KA\21511003.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16571_10May21_20KA\Video 6456.wmv,0.134,0.544
A,16571,16571,,KO,4m,21511004.abf,Video 6457.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16571_10May21_20KA\21511004.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16571_10May21_20KA\Video 6457.wmv,0.134,0.54
A,16593,16593,,KO,4m,21517001.abf,Video 6500.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16593_17May21_20KA\21517001.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16593_17May21_20KA\Video 6500.wmv,0.134,1.549
A,16593,16593,,KO,4m,21517002.abf,Video 6501.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16593_17May21_20KA\21517002.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16593_17May21_20KA\Video 6501.wmv,0.134,1.853
A,16593,16593,,KO,4m,21517003.abf,Video 6502.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16593_17May21_20KA\21517003.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16593_17May21_20KA\Video 6502.wmv,0.134,1.827
A,16593,16593,,KO,4m,21517004.abf,Video 6503.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16593_17May21_20KA\21517004.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16593_17May21_20KA\Video 6503.wmv,0.134,1.865
A,16593,16593,,KO,4m,21517005.abf,Video 6504.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16593_17May21_20KA\21517005.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16593_17May21_20KA\Video 6504.wmv,0.134,1.812
A,16593,16593,,KO,4m,21518000.abf,Video 6505.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16593_17May21_20KA\21518000.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16593_17May21_20KA\Video 6505.wmv,0.134,1.806
A,16593,16593,,KO,4m,21518001.abf,Video 6506.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16593_17May21_20KA\21518001.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16593_17May21_20KA\Video 6506.wmv,0.134,0.803
A,16593,16593,,KO,4m,21518002.abf,Video 6507.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16593_17May21_20KA\21518002.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16593_17May21_20KA\Video 6507.wmv,0.134,0.622
A,16593,16593,,KO,4m,21518003.abf,Video 6508.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16593_17May21_20KA\21518003.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16593_17May21_20KA\Video 6508.wmv,0.134,0.621
A,16593,16593,,KO,4m,21518004.abf,Video 6509.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16593_17May21_20KA\21518004.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16593_17May21_20KA\Video 6509.wmv,0.134,0.466
A,16595,16595,,KO,4m,21512009.abf,Video 6472.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16595_12May21_20KA\21512009.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16595_12May21_20KA\Video 6472.wmv,0.134,1.394
A,16595,16595,,KO,4m,21512010.abf,Video 6473.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16595_12May21_20KA\21512010.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16595_12May21_20KA\Video 6473.wmv,0.134,1.482
A,16595,16595,,KO,4m,21512012.abf,Video 6474.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16595_12May21_20KA\21512012.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16595_12May21_20KA\Video 6474.wmv,0.134,1.48
A,16595,16595,,KO,4m,21512013.abf,Video 6475.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16595_12May21_20KA\21512013.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16595_12May21_20KA\Video 6475.wmv,0.134,1.466
A,16595,16595,,KO,4m,21512014.abf,Video 6476.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16595_12May21_20KA\21512014.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16595_12May21_20KA\Video 6476.wmv,0.134,1.446
A,16595,16595,,KO,4m,21513000.abf,Video 6477.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16595_12May21_20KA\21513000.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16595_12May21_20KA\Video 6477.wmv,0.134,1.177
A,16595,16595,,KO,4m,21513001.abf,Video 6478.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16595_12May21_20KA\21513001.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16595_12May21_20KA\Video 6478.wmv,0.134,0.72
A,16595,16595,,KO,4m,21513002.abf,Video 6479.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16595_12May21_20KA\21513002.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16595_12May21_20KA\Video 6479.wmv,0.134,0.739
A,16595,16595,,KO,4m,21513003.abf,Video 6480.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16595_12May21_20KA\21513003.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16595_12May21_20KA\Video 6480.wmv,0.134,0.69
A,16597,16597,,KO,4m,21511008.abf,Video 6461.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16597_11May21_20KA\21511008.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\KO\16597_11May21_20KA\Video 6461.wmv,0.134,1.28
