scenario,animal_id,session_id,session,group,timepoint,abf_file,wmv_file,abf_path,wmv_path,abf_gb,wmv_gb
B,16596,165961,1.0,WT,4m,21513012.abf,Video 6486.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16596_13May21_20KA\21513012.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16596_13May21_20KA\Video 6486.wmv,0.134,1.805
B,16596,165961,1.0,WT,4m,21514000.abf,Video 6487.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16596_13May21_20KA\21514000.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16596_13May21_20KA\Video 6487.wmv,0.134,1.789
B,16596,165961,1.0,WT,4m,21514001.abf,Video 6488.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16596_13May21_20KA\21514001.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16596_13May21_20KA\Video 6488.wmv,0.134,1.286
B,16596,165962,2.0,WT,4m,21513008.abf,Video 6482.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16596_13May21_20KA\21513008.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16596_13May21_20KA\Video 6482.wmv,0.134,0.609
B,16596,165962,2.0,WT,4m,21513009.abf,Video 6483.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16596_13May21_20KA\21513009.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16596_13May21_20KA\Video 6483.wmv,0.134,1.757
B,16596,165962,2.0,WT,4m,21513010.abf,Video 6484.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16596_13May21_20KA\21513010.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16596_13May21_20KA\Video 6484.wmv,0.134,1.797
B,16596,165962,2.0,WT,4m,21513011.abf,Video 6485.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16596_13May21_20KA\21513011.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16596_13May21_20KA\Video 6485.wmv,0.134,1.774
B,16596,165962,2.0,WT,4m,21513012.abf,Video 6486.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16596_13May21_20KA\21513012.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16596_13May21_20KA\Video 6486.wmv,0.134,1.805
B,16596,165962,2.0,WT,4m,21514000.abf,Video 6487.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16596_13May21_20KA\21514000.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16596_13May21_20KA\Video 6487.wmv,0.134,1.789
B,16596,165962,2.0,WT,4m,21514001.abf,Video 6488.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16596_13May21_20KA\21514001.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16596_13May21_20KA\Video 6488.wmv,0.134,1.286
B,16640,166401,1.0,WT,4m,21518009.abf,Video 9254.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\21518009.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\Video 9254.wmv,0.134,0.505
B,16640,166401,1.0,WT,4m,21518010.abf,Video 9256.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\21518010.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\Video 9256.wmv,0.134,0.496
B,16640,166401,1.0,WT,4m,21518011.abf,Video 9258.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\21518011.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\Video 9258.wmv,0.134,0.53
B,16640,166401,1.0,WT,4m,21518012.abf,Video 9260.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\21518012.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\Video 9260.wmv,0.134,0.535
B,16640,166401,1.0,WT,4m,21519000.abf,Video 9262.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\21519000.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\Video 9262.wmv,0.134,0.526
B,16640,166401,1.0,WT,4m,21519001.abf,Video 9264.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\21519001.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\Video 9264.wmv,0.134,0.594
B,16640,166401,1.0,WT,4m,21519002.abf,Video 9266.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\21519002.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\Video 9266.wmv,0.134,0.608
B,16640,166401,1.0,WT,4m,21519003.abf,Video 9268.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\21519003.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\Video 9268.wmv,0.134,0.599
B,16640,166401,1.0,WT,4m,21519004.abf,Video 9270.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\21519004.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\Video 9270.wmv,0.134,0.619
B,16640,166402,2.0,WT,4m,21518009.abf,Video 9254.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\21518009.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\Video 9254.wmv,0.134,0.505
B,16640,166402,2.0,WT,4m,21518010.abf,Video 9256.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\21518010.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\Video 9256.wmv,0.134,0.496
B,16640,166402,2.0,WT,4m,21518011.abf,Video 9258.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\21518011.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\Video 9258.wmv,0.134,0.53
B,16640,166402,2.0,WT,4m,21518012.abf,Video 9260.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\21518012.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\Video 9260.wmv,0.134,0.535
B,16640,166402,2.0,WT,4m,21519000.abf,Video 9262.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\21519000.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\Video 9262.wmv,0.134,0.526
B,16640,166402,2.0,WT,4m,21519001.abf,Video 9264.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\21519001.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\Video 9264.wmv,0.134,0.594
B,16640,166402,2.0,WT,4m,21519002.abf,Video 9266.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\21519002.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\Video 9266.wmv,0.134,0.608
B,16640,166402,2.0,WT,4m,21519003.abf,Video 9268.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\21519003.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\Video 9268.wmv,0.134,0.599
B,16640,166402,2.0,WT,4m,21519004.abf,Video 9270.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\21519004.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16640_18May21_20KA\Video 9270.wmv,0.134,0.619
B,16645,166451,1.0,WT,4m,21519009.abf,Video 9275.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21519009.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9275.wmv,0.134,0.564
B,16645,166451,1.0,WT,4m,21519010.abf,Video 9277.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21519010.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9277.wmv,0.134,0.705
B,16645,166451,1.0,WT,4m,21519011.abf,Video 9279.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21519011.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9279.wmv,0.134,0.557
B,16645,166451,1.0,WT,4m,21519012.abf,Video 9281.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21519012.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9281.wmv,0.134,0.576
B,16645,166451,1.0,WT,4m,21519013.abf,Video 9283.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21519013.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9283.wmv,0.134,0.568
B,16645,166451,1.0,WT,4m,21520000.abf,Video 9285.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21520000.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9285.wmv,0.134,0.574
B,16645,166451,1.0,WT,4m,21520001.abf,Video 9287.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21520001.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9287.wmv,0.134,0.654
B,16645,166451,1.0,WT,4m,21520002.abf,Video 9289.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21520002.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9289.wmv,0.134,0.829
B,16645,166451,1.0,WT,4m,21520003.abf,Video 9291.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21520003.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9291.wmv,0.134,0.803
B,16645,166451,1.0,WT,4m,21520004.abf,Video 9293.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21520004.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9293.wmv,0.134,0.823
B,16645,166452,2.0,WT,4m,21519009.abf,Video 9275.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21519009.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9275.wmv,0.134,0.564
B,16645,166452,2.0,WT,4m,21519010.abf,Video 9277.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21519010.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9277.wmv,0.134,0.705
B,16645,166452,2.0,WT,4m,21519011.abf,Video 9279.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21519011.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9279.wmv,0.134,0.557
B,16645,166452,2.0,WT,4m,21519012.abf,Video 9281.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21519012.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9281.wmv,0.134,0.576
B,16645,166452,2.0,WT,4m,21519013.abf,Video 9283.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21519013.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9283.wmv,0.134,0.568
B,16645,166452,2.0,WT,4m,21520000.abf,Video 9285.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21520000.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9285.wmv,0.134,0.574
B,16645,166452,2.0,WT,4m,21520001.abf,Video 9287.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21520001.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9287.wmv,0.134,0.654
B,16645,166452,2.0,WT,4m,21520002.abf,Video 9289.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21520002.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9289.wmv,0.134,0.829
B,16645,166452,2.0,WT,4m,21520003.abf,Video 9291.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21520003.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9291.wmv,0.134,0.803
B,16645,166452,2.0,WT,4m,21520004.abf,Video 9293.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\21520004.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16645_19May21_20KA\Video 9293.wmv,0.134,0.823
B,16653,166531,1.0,WT,4m,21520009.abf,Video 9302.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\21520009.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\Video 9302.wmv,0.134,0.42
B,16653,166531,1.0,WT,4m,21520010.abf,Video 9304.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\21520010.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\Video 9304.wmv,0.134,0.423
B,16653,166531,1.0,WT,4m,21520011.abf,Video 9306.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\21520011.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\Video 9306.wmv,0.134,0.433
B,16653,166531,1.0,WT,4m,21520012.abf,Video 9308.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\21520012.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\Video 9308.wmv,0.134,0.415
B,16653,166531,1.0,WT,4m,21520013.abf,Video 9310.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\21520013.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\Video 9310.wmv,0.134,0.457
B,16653,166531,1.0,WT,4m,21521000.abf,Video 9312.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\21521000.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\Video 9312.wmv,0.134,0.563
B,16653,166531,1.0,WT,4m,21521001.abf,Video 9314.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\21521001.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\Video 9314.wmv,0.134,0.581
B,16653,166531,1.0,WT,4m,21521002.abf,Video 9316.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\21521002.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\Video 9316.wmv,0.134,0.552
B,16653,166531,1.0,WT,4m,21521003.abf,Video 9318.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\21521003.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\Video 9318.wmv,0.134,0.415
B,16653,166532,2.0,WT,4m,21520009.abf,Video 9302.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\21520009.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\Video 9302.wmv,0.134,0.42
B,16653,166532,2.0,WT,4m,21520010.abf,Video 9304.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\21520010.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\Video 9304.wmv,0.134,0.423
B,16653,166532,2.0,WT,4m,21520011.abf,Video 9306.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\21520011.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\Video 9306.wmv,0.134,0.433
B,16653,166532,2.0,WT,4m,21520012.abf,Video 9308.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\21520012.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\Video 9308.wmv,0.134,0.415
B,16653,166532,2.0,WT,4m,21520013.abf,Video 9310.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\21520013.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\Video 9310.wmv,0.134,0.457
B,16653,166532,2.0,WT,4m,21521000.abf,Video 9312.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\21521000.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\Video 9312.wmv,0.134,0.563
B,16653,166532,2.0,WT,4m,21521001.abf,Video 9314.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\21521001.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\Video 9314.wmv,0.134,0.581
B,16653,166532,2.0,WT,4m,21521002.abf,Video 9316.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\21521002.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\Video 9316.wmv,0.134,0.552
B,16653,166532,2.0,WT,4m,21521003.abf,Video 9318.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\21521003.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16653_20May21_20KA\Video 9318.wmv,0.134,0.415
B,16657,166571,1.0,WT,4m,21521001.abf,Video 6535.wmv,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16657_21May21_20KA\21521001.abf,F:\EEG\EEG_After_20KA_i.p._Treatment\WT\16657_21May21_20KA\Video 6535.wmv,0.134,0.643
