session_id,group,timepoint,abf_file,n_epochs,pct_wake,pct_nrem,pct_rem,animal_id
165961,WT,7m,21809003.abf,1800,66.22222222222223,33.77777777777778,0.0,16596
165962,WT,7m,21809004.abf,1800,61.33333333333333,38.666666666666664,0.0,16596
165962,WT,7m,21809005.abf,1800,58.94444444444444,41.05555555555556,0.0,16596
165962,WT,7m,21809006.abf,1800,59.77777777777777,40.22222222222222,0.0,16596
165962,WT,7m,21809007.abf,1799,57.809894385769866,42.19010561423013,0.0,16596
165971,KO,7m,21809002.abf,1800,64.22222222222223,35.77777777777777,0.0,16597
165971,KO,7m,21809003.abf,1800,66.16666666666666,33.83333333333333,0.0,16597
165971,KO,7m,21809004.abf,1800,63.55555555555556,36.44444444444444,0.0,16597
165971,KO,7m,21809005.abf,1800,63.66666666666667,36.333333333333336,0.0,16597
165971,KO,7m,21809006.abf,1800,65.11111111111111,34.88888888888889,0.0,16597
165972,KO,7m,21809007.abf,1800,57.277777777777786,42.72222222222222,0.0,16597
165972,KO,7m,21810000.abf,1800,54.666666666666664,45.33333333333333,0.0,16597
165972,KO,7m,21810001.abf,1800,55.611111111111114,44.388888888888886,0.0,16597
165972,KO,7m,21810002.abf,1800,56.94444444444444,43.05555555555556,0.0,16597
165972,KO,7m,21810003.abf,1800,62.83333333333333,37.166666666666664,0.0,16597
165981,KO,7m,21811012.abf,1800,66.66666666666666,33.33333333333333,0.0,16598
165981,KO,7m,21811013.abf,1800,65.94444444444446,34.05555555555556,0.0,16598
165982,KO,7m,21812000.abf,1797,61.769616026711184,38.230383973288816,0.0,16598
165982,KO,7m,21812001.abf,1800,66.33333333333333,33.666666666666664,0.0,16598
166001,KO,7m,21811009.abf,1795,62.84122562674095,37.15877437325905,0.0,16600
166001,KO,7m,21811010.abf,1800,64.72222222222223,35.27777777777778,0.0,16600
166001,KO,7m,21811011.abf,1800,58.611111111111114,41.388888888888886,0.0,16600
166001,KO,7m,21811012.abf,1800,59.88888888888889,40.11111111111111,0.0,16600
166002,KO,7m,21812000.abf,1800,61.38888888888889,38.611111111111114,0.0,16600
166002,KO,7m,21812001.abf,1800,64.11111111111111,35.888888888888886,0.0,16600
166002,KO,7m,21812002.abf,1800,63.5,36.5,0.0,16600
166002,KO,7m,21812003.abf,1800,79.5,20.5,0.0,16600
166002,KO,7m,21812004.abf,1800,59.166666666666664,40.833333333333336,0.0,16600
166381,KO,7m,21816001.abf,1800,66.5,33.5,0.0,16638
166381,KO,7m,21816002.abf,1800,68.83333333333333,31.11111111111111,0.05555555555555555,16638
166382,KO,7m,21816003.abf,1800,66.11111111111111,33.88888888888889,0.0,16638
166382,KO,7m,21816004.abf,1800,66.61111111111111,33.38888888888889,0.0,16638
166401,WT,7m,21814013.abf,1798,56.00667408231368,43.99332591768631,0.0,16640
166401,WT,7m,21814014.abf,1800,59.111111111111114,40.88888888888889,0.0,16640
166401,WT,7m,21814015.abf,1800,60.111111111111114,39.88888888888889,0.0,16640
166402,WT,7m,21815000.abf,1800,56.72222222222222,43.27777777777778,0.0,16640
166402,WT,7m,21815001.abf,1800,58.333333333333336,41.66666666666667,0.0,16640
166402,WT,7m,21815002.abf,1800,57.44444444444444,42.55555555555556,0.0,16640
166402,WT,7m,21815003.abf,1800,55.00000000000001,45.0,0.0,16640
166441,KO,7m,21817013.abf,1800,58.05555555555556,41.94444444444444,0.0,16644
166441,KO,7m,21817014.abf,1800,68.05555555555556,31.944444444444443,0.0,16644
166441,KO,7m,21817015.abf,1800,63.66666666666667,36.333333333333336,0.0,16644
166441,KO,7m,21817016.abf,1800,54.888888888888886,45.111111111111114,0.0,16644
166442,KO,7m,21818000.abf,1800,53.388888888888886,46.61111111111111,0.0,16644
166442,KO,7m,21818001.abf,1800,58.44444444444444,41.55555555555556,0.0,16644
166442,KO,7m,21818002.abf,1800,64.22222222222223,35.77777777777777,0.0,16644
166442,KO,7m,21818003.abf,1800,69.77777777777779,30.22222222222222,0.0,16644
166442,KO,7m,21818004.abf,1800,57.94444444444444,42.05555555555556,0.0,16644
166451,WT,7m,21818009.abf,1800,61.22222222222222,38.77777777777778,0.0,16645
166451,WT,7m,21818010.abf,1800,70.27777777777777,29.72222222222222,0.0,16645
166452,WT,7m,21819002.abf,1800,70.72222222222221,29.27777777777778,0.0,16645
166452,WT,7m,21819003.abf,1800,70.83333333333334,29.166666666666668,0.0,16645
166452,WT,7m,21819004.abf,1800,67.88888888888889,32.111111111111114,0.0,16645
166531,WT,7m,21819008.abf,1800,61.83333333333333,38.166666666666664,0.0,16653
166531,WT,7m,21819009.abf,1800,67.66666666666666,32.33333333333333,0.0,16653
166531,WT,7m,21819010.abf,1800,65.38888888888889,34.61111111111111,0.0,16653
166531,WT,7m,21819011.abf,1800,65.38888888888889,34.61111111111111,0.0,16653
166532,WT,7m,21820000.abf,1800,65.38888888888889,34.61111111111111,0.0,16653
166532,WT,7m,21820001.abf,1800,67.94444444444444,32.05555555555556,0.0,16653
166532,WT,7m,21820002.abf,1800,69.77777777777779,30.166666666666668,0.05555555555555555,16653
166532,WT,7m,21820003.abf,1800,62.38888888888889,37.611111111111114,0.0,16653
166571,WT,7m,21830002.abf,1800,60.44444444444444,39.55555555555556,0.0,16657
166571,WT,7m,21830003.abf,1800,61.94444444444444,38.05555555555556,0.0,16657
166572,WT,7m,21830004.abf,1800,63.72222222222222,36.27777777777778,0.0,16657
166572,WT,7m,21830005.abf,1800,58.94444444444444,41.05555555555556,0.0,16657
166572,WT,7m,21830006.abf,1800,69.38888888888889,30.333333333333336,0.2777777777777778,16657
166581,WT,7m,21831003.abf,1800,68.44444444444444,31.555555555555554,0.0,16658
166581,WT,7m,21831004.abf,1800,74.8888888888889,24.944444444444443,0.16666666666666669,16658
166581,WT,7m,21831005.abf,1800,70.11111111111111,29.888888888888886,0.0,16658
166581,WT,7m,21831006.abf,1800,71.83333333333334,28.166666666666668,0.0,16658
166582,WT,7m,21831007.abf,1800,71.83333333333334,28.166666666666668,0.0,16658
166582,WT,7m,21831008.abf,1800,71.83333333333334,28.166666666666668,0.0,16658
166582,WT,7m,21831009.abf,1800,67.22222222222223,32.77777777777778,0.0,16658
166582,WT,7m,21901000.abf,1800,66.05555555555556,33.94444444444444,0.0,16658
166582,WT,7m,21901001.abf,1800,73.16666666666667,26.833333333333332,0.0,16658
