session_id,group,timepoint,abf_file,n_epochs,pct_wake,pct_nrem,pct_rem,animal_id
166401,WT,6m,21629013.abf,1800,54.166666666666664,45.83333333333333,0.0,16640
166401,WT,6m,21630000.abf,1800,54.05555555555556,45.94444444444444,0.0,16640
166401,WT,6m,21630001.abf,1800,54.27777777777778,45.72222222222222,0.0,16640
166402,WT,6m,21630002.abf,1800,52.166666666666664,47.833333333333336,0.0,16640
166402,WT,6m,21630003.abf,1800,52.888888888888886,47.11111111111111,0.0,16640
166402,WT,6m,21630004.abf,1529,62.91693917593199,37.08306082406802,0.0,16640
166402,WT,6m,21630005.abf,1800,66.88888888888889,33.111111111111114,0.0,16640
166402,WT,6m,21630006.abf,1800,56.888888888888886,43.111111111111114,0.0,16640
166441,KO,6m,21630011.abf,1800,61.77777777777778,38.22222222222222,0.0,16644
166441,KO,6m,21630012.abf,1800,62.88888888888889,37.111111111111114,0.0,16644
166441,KO,6m,21630013.abf,1800,64.66666666666666,35.333333333333336,0.0,16644
166441,KO,6m,21701000.abf,1800,64.22222222222223,35.77777777777777,0.0,16644
166442,KO,6m,21701001.abf,1800,61.611111111111114,38.388888888888886,0.0,16644
166442,KO,6m,21701002.abf,1800,64.0,36.0,0.0,16644
166442,KO,6m,21701003.abf,1800,70.61111111111111,29.388888888888886,0.0,16644
166442,KO,6m,21701004.abf,1800,69.55555555555556,30.444444444444446,0.0,16644
166451,WT,6m,21630011.abf,1798,60.3448275862069,39.6551724137931,0.0,16645
166451,WT,6m,21630012.abf,1800,71.05555555555556,28.944444444444446,0.0,16645
166451,WT,6m,21630013.abf,1800,69.0,31.0,0.0,16645
166451,WT,6m,21701000.abf,1799,68.53807670928293,31.461923290717063,0.0,16645
166451,WT,6m,21701001.abf,1800,68.83333333333333,31.166666666666664,0.0,16645
166451,WT,6m,21701002.abf,1800,67.55555555555556,32.44444444444444,0.0,16645
166451,WT,6m,21701003.abf,1799,65.9811006114508,34.018899388549194,0.0,16645
166451,WT,6m,21701004.abf,1800,70.27777777777777,29.72222222222222,0.0,16645
166451,WT,6m,21701005.abf,1800,67.16666666666666,32.83333333333333,0.0,16645
166451,WT,6m,21701006.abf,1800,70.44444444444444,29.555555555555557,0.0,16645
166452,WT,6m,21701007.abf,1800,69.44444444444444,30.555555555555557,0.0,16645
166452,WT,6m,21701008.abf,1800,68.33333333333333,31.666666666666664,0.0,16645
166452,WT,6m,21701009.abf,1800,67.94444444444444,32.05555555555556,0.0,16645
166452,WT,6m,21701010.abf,1800,66.77777777777779,33.22222222222222,0.0,16645
166452,WT,6m,21701011.abf,1800,63.83333333333333,36.16666666666667,0.0,16645
166452,WT,6m,21702000.abf,1800,60.55555555555555,39.44444444444444,0.0,16645
166452,WT,6m,21702001.abf,1800,67.38888888888889,32.611111111111114,0.0,16645
166452,WT,6m,21702002.abf,1793,66.70384829894033,33.29615170105968,0.0,16645
166452,WT,6m,21702003.abf,1797,68.55870895937673,31.44129104062326,0.0,16645
166452,WT,6m,21702004.abf,1797,63.10517529215359,36.89482470784641,0.0,16645
166531,WT,6m,21703009.abf,1800,63.05555555555556,36.94444444444444,0.0,16653
166531,WT,6m,21703010.abf,1800,64.27777777777777,35.72222222222222,0.0,16653
166531,WT,6m,21703011.abf,1800,58.44444444444444,41.55555555555556,0.0,16653
166531,WT,6m,21703012.abf,1800,59.611111111111114,40.38888888888889,0.0,16653
166531,WT,6m,21704000.abf,1800,59.94444444444444,40.05555555555556,0.0,16653
166531,WT,6m,21704001.abf,1800,60.77777777777777,39.22222222222223,0.0,16653
166532,WT,6m,21704002.abf,1800,58.5,41.5,0.0,16653
166532,WT,6m,21704003.abf,1800,56.277777777777786,43.72222222222222,0.0,16653
166532,WT,6m,21704004.abf,1800,57.166666666666664,42.833333333333336,0.0,16653
166532,WT,6m,21704005.abf,1800,58.22222222222222,41.77777777777778,0.0,16653
166532,WT,6m,21704006.abf,1800,57.05555555555556,42.94444444444444,0.0,16653
166532,WT,6m,21704007.abf,1800,57.99999999999999,42.0,0.0,16653
166571,WT,6m,21702001.abf,1800,65.11111111111111,34.88888888888889,0.0,16657
166571,WT,6m,21702002.abf,1800,66.55555555555556,33.44444444444444,0.0,16657
166571,WT,6m,21702003.abf,1800,64.61111111111111,35.388888888888886,0.0,16657
166571,WT,6m,21702004.abf,1800,66.83333333333333,33.166666666666664,0.0,16657
166571,WT,6m,21702005.abf,1800,64.88888888888889,35.11111111111111,0.0,16657
166571,WT,6m,21702006.abf,1800,65.11111111111111,34.88888888888889,0.0,16657
166571,WT,6m,21702007.abf,1800,66.61111111111111,33.38888888888889,0.0,16657
166572,WT,6m,21703000.abf,1800,65.5,34.5,0.0,16657
166572,WT,6m,21703001.abf,1800,62.0,38.0,0.0,16657
166572,WT,6m,21703002.abf,1800,66.27777777777779,33.72222222222222,0.0,16657
166572,WT,6m,21703003.abf,1800,67.5,32.5,0.0,16657
166572,WT,6m,21703004.abf,1800,66.33333333333333,33.666666666666664,0.0,16657
166572,WT,6m,21703005.abf,1800,67.72222222222221,32.27777777777778,0.0,16657
166572,WT,6m,21703006.abf,1800,67.11111111111111,32.88888888888889,0.0,16657
166581,WT,6m,21702007.abf,1796,59.13140311804009,40.86859688195991,0.0,16658
166581,WT,6m,21702008.abf,1797,57.595993322203675,42.40400667779633,0.0,16658
166581,WT,6m,21702009.abf,1796,56.73719376391983,43.26280623608017,0.0,16658
166581,WT,6m,21702010.abf,1798,54.83870967741935,45.16129032258064,0.0,16658
166581,WT,6m,21702011.abf,1793,58.337981037367534,41.66201896263246,0.0,16658
166581,WT,6m,21702012.abf,1791,65.82914572864321,34.17085427135678,0.0,16658
166581,WT,6m,21703000.abf,1795,72.36768802228413,27.63231197771588,0.0,16658
166582,WT,6m,21703001.abf,1796,73.2739420935412,26.7260579064588,0.0,16658
166582,WT,6m,21703002.abf,1795,64.28969359331477,35.37604456824512,0.3342618384401114,16658
166582,WT,6m,21703003.abf,1795,60.50139275766016,39.49860724233984,0.0,16658
166582,WT,6m,21703004.abf,1794,61.148272017837236,38.851727982162764,0.0,16658
166582,WT,6m,21703005.abf,1800,63.05555555555556,36.94444444444444,0.0,16658
166582,WT,6m,21703006.abf,1796,56.23608017817372,43.76391982182628,0.0,16658
166582,WT,6m,21703007.abf,1797,57.2064552031163,42.793544796883694,0.0,16658
