scenario,animal_id,session_id,session,group,timepoint,abf_file,wmv_file,abf_path,wmv_path,abf_gb,wmv_gb
A,16572,16572,,WT,9m,21030005.abf,Video 10180.wmv,F:\EEG\EEG 10mon\WT\16572_29Oct21_Followup-10M\21030005.abf,F:\EEG\EEG 10mon\WT\16572_29Oct21_Followup-10M\Video 10180.wmv,0.134,0.723
A,16572,16572,,WT,9m,21030006.abf,Video 10181.wmv,F:\EEG\EEG 10mon\WT\16572_29Oct21_Followup-10M\21030006.abf,F:\EEG\EEG 10mon\WT\16572_29Oct21_Followup-10M\Video 10181.wmv,0.134,0.681
A,16572,16572,,WT,9m,21030007.abf,Video 10182.wmv,F:\EEG\EEG 10mon\WT\16572_29Oct21_Followup-10M\21030007.abf,F:\EEG\EEG 10mon\WT\16572_29Oct21_Followup-10M\Video 10182.wmv,0.134,0.638
A,16594,16594,,WT,9m,21028012.abf,Video 10160.wmv,F:\EEG\EEG 10mon\WT\16594_28Oct21_Followup-10M\21028012.abf,F:\EEG\EEG 10mon\WT\16594_28Oct21_Followup-10M\Video 10160.wmv,0.134,1.043
A,16594,16594,,WT,9m,21028013.abf,Video 10161.wmv,F:\EEG\EEG 10mon\WT\16594_28Oct21_Followup-10M\21028013.abf,F:\EEG\EEG 10mon\WT\16594_28Oct21_Followup-10M\Video 10161.wmv,0.134,1.149
A,16594,16594,,WT,9m,21028014.abf,Video 10162.wmv,F:\EEG\EEG 10mon\WT\16594_28Oct21_Followup-10M\21028014.abf,F:\EEG\EEG 10mon\WT\16594_28Oct21_Followup-10M\Video 10162.wmv,0.134,1.073
A,16594,16594,,WT,9m,21029000.abf,Video 10163.wmv,F:\EEG\EEG 10mon\WT\16594_28Oct21_Followup-10M\21029000.abf,F:\EEG\EEG 10mon\WT\16594_28Oct21_Followup-10M\Video 10163.wmv,0.134,1.054
A,16594,16594,,WT,9m,21029001.abf,Video 10164.wmv,F:\EEG\EEG 10mon\WT\16594_28Oct21_Followup-10M\21029001.abf,F:\EEG\EEG 10mon\WT\16594_28Oct21_Followup-10M\Video 10164.wmv,0.134,1.152
A,16594,16594,,WT,9m,21029002.abf,Video 10165.wmv,F:\EEG\EEG 10mon\WT\16594_28Oct21_Followup-10M\21029002.abf,F:\EEG\EEG 10mon\WT\16594_28Oct21_Followup-10M\Video 10165.wmv,0.134,1.149
A,16594,16594,,WT,9m,21029003.abf,Video 10166.wmv,F:\EEG\EEG 10mon\WT\16594_28Oct21_Followup-10M\21029003.abf,F:\EEG\EEG 10mon\WT\16594_28Oct21_Followup-10M\Video 10166.wmv,0.134,0.992
A,16594,16594,,WT,9m,21029004.abf,Video 10167.wmv,F:\EEG\EEG 10mon\WT\16594_28Oct21_Followup-10M\21029004.abf,F:\EEG\EEG 10mon\WT\16594_28Oct21_Followup-10M\Video 10167.wmv,0.134,0.547
A,16594,16594,,WT,9m,21029005.abf,Video 10168.wmv,F:\EEG\EEG 10mon\WT\16594_28Oct21_Followup-10M\21029005.abf,F:\EEG\EEG 10mon\WT\16594_28Oct21_Followup-10M\Video 10168.wmv,0.134,0.411
A,16594,16594,,WT,9m,21029006.abf,Video 10169.wmv,F:\EEG\EEG 10mon\WT\16594_28Oct21_Followup-10M\21029006.abf,F:\EEG\EEG 10mon\WT\16594_28Oct21_Followup-10M\Video 10169.wmv,0.134,0.391
A,16645,16645,,WT,9m,21015002.abf,Video 10232.wmv,F:\EEG\EEG 10mon\WT\16645_15Nov21_Followup-10M\21015002.abf,F:\EEG\EEG 10mon\WT\16645_15Nov21_Followup-10M\Video 10232.wmv,0.134,0.404
A,16653,16653,,WT,9m,21n04003.abf,Video 10191.wmv,F:\EEG\EEG 10mon\WT\16653_02Nov21_Followup-10M\21n04003.abf,F:\EEG\EEG 10mon\WT\16653_02Nov21_Followup-10M\Video 10191.wmv,0.134,0.4
A,16657,16657,,WT,9m,21n23001.abf,Video 10246.wmv,F:\EEG\EEG 10mon\WT\16657_23Nov21_Followup-10M\21n23001.abf,F:\EEG\EEG 10mon\WT\16657_23Nov21_Followup-10M\Video 10246.wmv,0.268,0.438
A,16657,16657,,WT,9m,21n23002.abf,Video 10247.wmv,F:\EEG\EEG 10mon\WT\16657_23Nov21_Followup-10M\21n23002.abf,F:\EEG\EEG 10mon\WT\16657_23Nov21_Followup-10M\Video 10247.wmv,0.268,0.413
A,16658,16658,,WT,9m,21n22001.abf,Video 10244.wmv,F:\EEG\EEG 10mon\WT\16658_22Nov21_Followup-10M\21n22001.abf,F:\EEG\EEG 10mon\WT\16658_22Nov21_Followup-10M\Video 10244.wmv,0.268,0.409
A,16595,16595,,KO,9m,21004000.abf,Video 10190.wmv,F:\EEG\EEG 10mon\KO\16595_04Nov21_Followup-10M\21004000.abf,F:\EEG\EEG 10mon\KO\16595_04Nov21_Followup-10M\Video 10190.wmv,0.134,0.456
A,16595,16595,,KO,9m,21004001.abf,Video 10191.wmv,F:\EEG\EEG 10mon\KO\16595_04Nov21_Followup-10M\21004001.abf,F:\EEG\EEG 10mon\KO\16595_04Nov21_Followup-10M\Video 10191.wmv,0.129,0.394
A,16598,16598,,KO,9m,21001003.abf,Video 10183.wmv,F:\EEG\EEG 10mon\KO\16598_01Nov21_Followup-10M\21001003.abf,F:\EEG\EEG 10mon\KO\16598_01Nov21_Followup-10M\Video 10183.wmv,0.134,0.432
A,16598,16598,,KO,9m,21001004.abf,Video 10184.wmv,F:\EEG\EEG 10mon\KO\16598_01Nov21_Followup-10M\21001004.abf,F:\EEG\EEG 10mon\KO\16598_01Nov21_Followup-10M\Video 10184.wmv,0.134,0.411
A,16598,16598,,KO,9m,21001005.abf,Video 10185.wmv,F:\EEG\EEG 10mon\KO\16598_01Nov21_Followup-10M\21001005.abf,F:\EEG\EEG 10mon\KO\16598_01Nov21_Followup-10M\Video 10185.wmv,0.134,0.405
A,16600,16600,,KO,9m,21002001.abf,Video 10186.wmv,F:\EEG\EEG 10mon\KO\16600_02Nov21_Followup-10M\21002001.abf,F:\EEG\EEG 10mon\KO\16600_02Nov21_Followup-10M\Video 10186.wmv,0.134,0.425
A,16600,16600,,KO,9m,21002002.abf,Video 10187.wmv,F:\EEG\EEG 10mon\KO\16600_02Nov21_Followup-10M\21002002.abf,F:\EEG\EEG 10mon\KO\16600_02Nov21_Followup-10M\Video 10187.wmv,0.134,0.4
A,16600,16600,,KO,9m,21002003.abf,Video 10188.wmv,F:\EEG\EEG 10mon\KO\16600_02Nov21_Followup-10M\21002003.abf,F:\EEG\EEG 10mon\KO\16600_02Nov21_Followup-10M\Video 10188.wmv,0.134,0.406
A,16600,16600,,KO,9m,21002004.abf,Video 10189.wmv,F:\EEG\EEG 10mon\KO\16600_02Nov21_Followup-10M\21002004.abf,F:\EEG\EEG 10mon\KO\16600_02Nov21_Followup-10M\Video 10189.wmv,0.134,0.4
A,16638,16638,,KO,9m,21011001.abf,Video 10220.wmv,F:\EEG\EEG 10mon\KO\16638_11Nov21_Followup-10M\21011001.abf,F:\EEG\EEG 10mon\KO\16638_11Nov21_Followup-10M\Video 10220.wmv,0.134,0.443
A,16638,16638,,KO,9m,21011002.abf,Video 10221.wmv,F:\EEG\EEG 10mon\KO\16638_11Nov21_Followup-10M\21011002.abf,F:\EEG\EEG 10mon\KO\16638_11Nov21_Followup-10M\Video 10221.wmv,0.134,0.424
A,16638,16638,,KO,9m,21011003.abf,Video 10222.wmv,F:\EEG\EEG 10mon\KO\16638_11Nov21_Followup-10M\21011003.abf,F:\EEG\EEG 10mon\KO\16638_11Nov21_Followup-10M\Video 10222.wmv,0.134,0.393
